code,industry,industry_detail
SH603599,农化制品,农药
SZ002508,厨卫电器,厨卫电器
SZ300518,互联网电商,互联网电商
SZ002825,塑料制品,其他塑料制品
SZ300720,通用设备,仪器仪表
SH605050,物流,物流
SH600506,石油加工贸易,石油加工
SZ003033,汽车服务及其他,其他运输设备
SZ000895,食品加工制造,肉制品
SH600886,电力,水电
SZ002224,橡胶制品,其他橡胶制品
SH603399,能源金属,锂
SH688685,军工装备,航空装备
SH600989,化学原料,煤化工
SH600433,造纸,造纸
SH600333,燃气,燃气
SH601860,银行,农商行
SH603876,工业金属,铝
SH600316,军工装备,航空装备
SZ301321,光学光电子,面板
SH601985,电力,新能源发电
SH600463,房地产,产业地产
SZ301357,军工装备,地面兵装
SH601698,军工装备,航天装备
SH601619,电力,新能源发电
SZ001229,计算机设备,其他计算机设备
SZ300498,养殖业,生猪养殖
SH603318,燃气,燃气
SZ300266,环境治理,综合环境治理
SZ000505,农产品加工,粮油加工
SZ001287,其他电子,其他电子
SZ300072,化学制品,其他化学制品
SZ300804,农化制品,农药
SH600803,燃气,燃气
SZ000068,环境治理,综合环境治理
SH600448,纺织制造,印染
SZ300455,计算机设备,其他计算机设备
SH603969,通用设备,金属制品
SH600113,零售,商业物业经营
SZ300279,白色家电,家电零部件
SZ001300,家居用品,文娱用品
SZ000911,农产品加工,其他农产品加工
SZ002108,塑料制品,其他塑料制品
SZ300368,计算机设备,其他计算机设备
SZ300054,电子化学品,电子化学品
SH601368,环境治理,水务及水治理
SH601963,银行,城商行
SH600367,化学原料,无机盐
SH688818,军工装备,航天装备
SH601606,军工装备,地面兵装
SZ000980,汽车整车,乘用车
SH603016,电网设备,输变电设备
SZ002207,油气开采及服务,油服工程
SH688275,电池,电池化学品
SZ002963,建筑装饰,装饰园林
SZ002671,建筑材料,水泥
SZ000582,港口航运,港口
SH600468,电网设备,输变电设备
SZ300447,军工电子,军工电子
SZ002663,建筑装饰,装饰园林
SH600345,通信设备,其他通信设备
SZ000862,电力,新能源发电
SH600487,通信设备,通信线缆及配套
SZ000912,农化制品,氮肥
SH600901,多元金融,多元金融
SZ002812,电池,电池化学品
SH600012,公路铁路运输,高速公路
SZ002097,工程机械,工程机械
SZ002460,能源金属,锂
SH603071,电力,热力
SH600359,种植业与林业,其他种植业
SZ000670,其他电子,其他电子
SH600123,煤炭开采加工,煤炭开采
SZ000729,饮料制造,啤酒
SH688251,通用设备,其他通用设备
SZ300102,光学光电子,LED
SZ002183,贸易,贸易
SH601279,汽车零部件,其他汽车零部件
SH600759,油气开采及服务,油气开采
SZ300246,医疗器械,医疗设备
SZ301153,软件开发,垂直应用软件
SZ000019,农产品加工,粮油加工
SZ300611,汽车零部件,车身附件及饰件
SZ300058,文化传媒,广告营销
SZ301179,电网设备,电气自控设备
SH600502,建筑装饰,基础建设
SH600683,房地产,住宅开发
SZ000531,电力,火电
SH603659,电池,电池化学品
SZ002895,农化制品,磷肥及磷化工
SZ000423,中药,中药
SH600501,专用设备,其他专用设备
SZ000523,饮料制造,软饮料
SH603983,美容护理,化妆品
SZ002692,电网设备,线缆部件及其他
SZ000966,电力,火电
SZ300565,通信设备,通信网络设备及器件
SH600307,钢铁,普钢
SH605123,军工装备,航空装备
SZ301200,自动化设备,其他自动化设备
SZ300998,汽车零部件,其他汽车零部件
SZ002386,化学原料,氯碱
SH600303,汽车整车,商用载客车
SZ000925,轨交设备,轨交设备
SH600354,种植业与林业,种子生产
SH600110,电池,锂电池
SH603477,养殖业,生猪养殖
SH600756,IT服务,IT服务
SZ002416,零售,专业连锁
SH603536,食品加工制造,预加工食品
SH600743,零售,商业物业经营
SH603977,化学制品,民爆用品
SZ300733,汽车零部件,底盘与发动机系统
SH600033,公路铁路运输,高速公路
SH601827,环境治理,固废治理
SH600512,建筑装饰,基础建设
SZ002278,专用设备,能源及重型设备
SH600533,房地产,住宅开发
SH688151,医疗器械,医疗耗材
SH600693,零售,百货零售
SZ300335,电力,热力
SZ000014,房地产,住宅开发
SZ000822,化学原料,纯碱
SZ002695,食品加工制造,休闲食品
SZ301005,汽车零部件,其他汽车零部件
SH601808,油气开采及服务,油服工程
SZ301162,软件开发,垂直应用软件
SZ001236,多元金融,多元金融
SZ002526,专用设备,能源及重型设备
SZ002240,能源金属,锂
SH603615,家居用品,其他家居用品
SZ002842,小金属,钨
SH605001,轨交设备,轨交设备
SZ002995,文化传媒,广告营销
SH600032,电力,新能源发电
SH688717,光伏设备,逆变器
SH600491,建筑装饰,房屋建设
SH600719,电力,热力
SZ002221,石油加工贸易,石油加工
SH600125,公路铁路运输,铁路运输
SH600965,养殖业,其他养殖
SH688096,环境治理,水务及水治理
SZ000677,化学纤维,粘胶
SH600377,公路铁路运输,高速公路
SH601609,工业金属,铜
SH600783,多元金融,多元金融
SH600188,煤炭开采加工,煤炭开采
SZ001696,通用设备,其他通用设备
SH601952,种植业与林业,粮食种植
SH600476,IT服务,IT服务
SH600135,塑料制品,膜材料
SZ002193,服装家纺,服装
SZ000830,化学原料,煤化工
SZ002188,房地产,房地产服务
SZ002667,能源金属,锂
SZ002208,房地产,住宅开发
SH600969,电力,电能综合服务
SZ300997,饮料制造,软饮料
SZ002068,橡胶制品,炭黑
SZ002565,包装印刷,包装
SZ002222,光学光电子,光学元件
SZ002756,能源金属,锂
SH603909,建筑装饰,工程咨询服务
SZ000965,房地产,住宅开发
SZ000973,塑料制品,膜材料
SH603316,半导体,数字芯片设计
SH603829,电网设备,输变电设备
SH600127,农产品加工,粮油加工
SZ301171,文化传媒,广告营销
SZ002300,电网设备,线缆部件及其他
SH600905,电力,新能源发电
SZ002855,消费电子,消费电子零部件及组装
SH601107,公路铁路运输,高速公路
SH688459,轨交设备,轨交设备
SH605305,工程机械,工程机械
SZ300265,电网设备,线缆部件及其他
SH603165,造纸,造纸
SH603332,化学纤维,涤纶
SZ003816,电力,新能源发电
SZ000695,电池,电池化学品
SZ002491,通信设备,通信线缆及配套
SH688270,半导体,模拟芯片设计
SZ000045,光学光电子,面板
SH603759,环境治理,水务及水治理
SZ301117,计算机设备,安防设备
SZ002092,化学原料,氯碱
SH600241,电池,锂电池
SZ001309,半导体,数字芯片设计
SZ002771,IT服务,IT服务
SH603111,轨交设备,轨交设备
SH603628,光伏设备,光伏辅材
SZ000010,建筑装饰,装饰园林
SZ002672,环境治理,固废治理
SH600540,种植业与林业,其他种植业
SH603529,汽车服务及其他,其他运输设备
SH601939,银行,国有大型银行
SZ300789,计算机设备,其他计算机设备
SZ000792,农化制品,钾肥
SZ000957,汽车整车,商用载客车
SZ000610,旅游及酒店,旅游综合
SH603052,消费电子,消费电子零部件及组装
SH600997,煤炭开采加工,煤炭开采
SZ002431,建筑装饰,装饰园林
SZ002761,建筑装饰,房屋建设
SH688523,军工装备,航天装备
SZ002265,军工装备,地面兵装
SZ000572,汽车整车,乘用车
SZ301588,塑料制品,其他塑料制品
SH603122,医药商业,医药流通
SZ000762,能源金属,锂
SH603138,软件开发,横向通用软件
SZ300850,风电设备,风电零部件
SZ000547,军工电子,军工电子
SZ002181,文化传媒,出版
SH688268,电子化学品,电子化学品
SH600847,电池,其他电池
SH600879,军工装备,航天装备
SH600173,电力,新能源发电
SZ002648,化学制品,其他化学制品
SH600505,电力,电能综合服务
SH600979,电力,电能综合服务
SH688295,化学纤维,其他纤维
SH600598,种植业与林业,粮食种植
SZ300749,家居用品,定制家居
SZ301327,电池,锂电池
SH601068,建筑装饰,专业工程
SH600118,军工装备,航天装备
SH600727,化学制品,其他化学制品
SH600820,建筑装饰,基础建设
SH603507,风电设备,风电零部件
SZ301399,通用设备,制冷空调设备
SZ000859,塑料制品,膜材料
SZ300189,种植业与林业,种子生产
SH603817,环境治理,水务及水治理
SH603042,通信设备,通信线缆及配套
SZ002109,化学原料,其他化学原料
SZ002682,物流,物流
SZ001324,轨交设备,轨交设备
SZ301292,电池,电池化学品
SH603378,建筑材料,其他建材
SZ002594,汽车整车,乘用车
SZ300885,通用设备,金属制品
SZ000791,电力,火电
SZ301227,家居用品,定制家居
SH688106,电子化学品,电子化学品
SH600227,农化制品,氮肥
SH605011,电力,热力
SH600834,公路铁路运输,公交
SH600159,房地产,住宅开发
SH605598,建筑装饰,专业工程
SH688063,电池,锂电池
SZ001213,公路铁路运输,铁路运输
SZ301079,工程机械,工程机械
SZ301682,军工电子,军工电子
SZ002053,电力,新能源发电
SZ002413,军工电子,军工电子
SZ002887,环境治理,综合环境治理
SH603393,油气开采及服务,油气开采
SH601996,种植业与林业,林业
SH603538,化学制药,原料药
SH603693,电力,新能源发电
SH688015,轨交设备,轨交设备
SZ002395,塑料制品,合成树脂
SH603680,轨交设备,轨交设备
SZ000155,电力,新能源发电
SH688102,金属新材料,其他金属新材料
SH603906,电池,电池化学品
SH600256,油气开采及服务,油气开采
SH600423,化学原料,其他化学原料
SZ000663,种植业与林业,林业
SZ002149,小金属,其他小金属
SH603189,软件开发,垂直应用软件
SZ002715,汽车零部件,底盘与发动机系统
SZ301323,金属新材料,磁性材料
SH688066,军工装备,航天装备
SZ000833,非金属材料,非金属材料
SZ001208,电网设备,线缆部件及其他
SZ001289,电力,新能源发电
SZ300136,消费电子,消费电子零部件及组装
SH603421,通信设备,通信网络设备及器件
SZ300191,油气开采及服务,油气开采
SZ000555,IT服务,IT服务
SZ002828,油气开采及服务,油服工程
SZ000617,多元金融,多元金融
SH603558,服装家纺,鞋帽及其他
SZ002703,汽车零部件,底盘与发动机系统
SH603660,计算机设备,其他计算机设备
SH600522,通信设备,通信线缆及配套
SH600408,煤炭开采加工,焦炭加工
SH688552,军工电子,军工电子
SZ000905,港口航运,港口
SZ002021,专用设备,纺织服装设备
SH600773,房地产,住宅开发
SZ301157,其他电源设备,其他电源设备
SH600250,旅游及酒店,旅游综合
SZ301109,环境治理,固废治理
SH600498,通信设备,通信网络设备及器件
SZ300411,专用设备,其他专用设备
SH600151,汽车零部件,底盘与发动机系统
SZ300337,工业金属,铝
SH688390,光伏设备,逆变器
SZ300730,软件开发,垂直应用软件
SZ300169,化学制品,其他化学制品
SZ002202,风电设备,风电整机
SH605117,光伏设备,逆变器
SH600617,燃气,燃气
SZ300164,油气开采及服务,油服工程
SH600938,油气开采及服务,油气开采
SH600343,通用设备,其他通用设备
SZ300011,轨交设备,轨交设备
SZ002016,房地产,住宅开发
SZ002679,种植业与林业,林业
SZ300877,纺织制造,其他纺织
SZ000546,环境治理,固废治理
SZ002678,家居用品,文娱用品
SH600722,化学原料,煤化工
SZ000968,油气开采及服务,油气开采
SH603619,油气开采及服务,油气开采
SH601908,电力,新能源发电
SZ001239,工程机械,工程机械
SZ300763,光伏设备,逆变器
SZ002969,包装印刷,包装
SZ300677,医疗器械,医疗耗材
SH688009,轨交设备,轨交设备
SZ300162,光学光电子,LED
SZ301136,建筑装饰,工程咨询服务
SH600246,房地产,住宅开发
SH600075,化学原料,氯碱
SH600780,电力,火电
SH601015,煤炭开采加工,焦炭加工
SZ002803,互联网电商,互联网电商
SH601388,工业金属,铝
SZ002792,通信设备,通信网络设备及器件
SZ000753,综合,综合
SZ000722,电力,水电
SZ002479,电力,热力
SH603601,建筑材料,玻璃玻纤
SZ300868,消费电子,消费电子零部件及组装
SZ301358,电池,电池化学品
SZ301255,通用设备,金属制品
SZ002702,食品加工制造,预加工食品
SH603285,化学制品,其他化学制品
SZ000797,房地产,住宅开发
SH603696,食品加工制造,调味发酵品
SZ002501,工业金属,铝
SZ300780,通用设备,金属制品
SZ300994,汽车服务及其他,其他运输设备
SZ300438,电池,锂电池
SH600758,煤炭开采加工,煤炭开采
SH603787,汽车服务及其他,其他运输设备
SH600802,建筑材料,水泥
SZ002455,化学制品,其他化学制品
SH600158,其他社会服务,体育
SZ002769,物流,物流
SH688425,工程机械,工程机械
SZ002263,塑料制品,膜材料
SH688285,轨交设备,轨交设备
SH600156,纺织制造,其他纺织
SZ002445,通用设备,金属制品
SH688569,轨交设备,轨交设备
SH603863,造纸,造纸
SZ301265,环境治理,固废治理
SZ000863,房地产,住宅开发
SZ002616,电力,新能源发电
SZ300961,环境治理,水务及水治理
SH600322,房地产,住宅开发
SZ000913,汽车服务及其他,其他运输设备
SZ002471,电网设备,线缆部件及其他
SH600121,煤炭开采加工,煤炭开采
SZ002498,电网设备,线缆部件及其他
SZ002160,工业金属,铝
SZ000927,物流,物流
SZ000632,综合,综合
SH600815,工程机械,工程机械
SH688156,农产品加工,畜禽饲料
SZ301016,轨交设备,轨交设备
SZ301048,轨交设备,轨交设备
SH688069,环境治理,水务及水治理
SZ300906,轨交设备,轨交设备
SZ003036,专用设备,纺织服装设备
SH688175,军工电子,军工电子
SZ002218,电力,新能源发电
SH600698,汽车零部件,底盘与发动机系统
SH605198,饮料制造,软饮料
SH603098,建筑装饰,专业工程
SZ000592,种植业与林业,林业
SH605099,家居用品,其他家居用品
SZ000809,风电设备,风电零部件
SH601002,通用设备,金属制品
SH600039,建筑装饰,基础建设
SZ300651,家居用品,文娱用品
SZ000509,光学光电子,面板
SH600149,电力,热力
SH600528,轨交设备,轨交设备
SZ000030,汽车零部件,底盘与发动机系统
SH688196,化学制品,其他化学制品
SZ300300,IT服务,IT服务
SZ002310,电力,新能源发电
SZ000995,白酒,白酒
SZ002578,工业金属,铝
SH600792,煤炭开采加工,焦炭加工
SZ002519,军工电子,军工电子
SZ000639,食品加工制造,其他食品
SZ000993,电力,水电
SZ300960,轨交设备,轨交设备
SH600982,电力,热力
SZ002858,其他社会服务,体育
SZ002192,能源金属,锂
SZ002800,物流,物流
SZ000631,电力,火电
SH600726,煤炭开采加工,煤炭开采
SZ000767,电力,火电
SZ002309,电网设备,线缆部件及其他
SZ000037,电力,火电
SZ300385,环保设备,环保设备
SH600163,电力,新能源发电
SH600310,电力,电能综合服务
SH600396,电力,火电
SZ000048,养殖业,生猪养殖
SZ000692,电力,热力
SH600844,化学原料,煤化工
SZ000720,电网设备,线缆部件及其他
SZ300992,通用设备,其他通用设备
SH688288,计算机设备,其他计算机设备
SZ300274,光伏设备,逆变器
SZ300736,其他电子,其他电子
SZ301302,军工电子,军工电子
SH600721,医疗服务,医疗研发外包
SH603182,农产品加工,粮油加工
SH603933,其他电子,其他电子
SH603950,汽车零部件,底盘与发动机系统
SH605555,小家电,小家电
SZ000959,钢铁,普钢
SZ002357,公路铁路运输,公交
SZ002686,通用设备,制冷空调设备
SZ002718,建筑材料,其他建材
SZ301309,通用设备,金属制品
